hinge,0.05,2000,adam,10.0,0.01,0.2,0.903,0.6572,0.978,0.9444889536295218,0.9390531682447196
slide,0.05,2000,adam,50.0,0.01,0.2,0.8991,0.6005,0.9866,0.9793517844136927,0.976275795095897
hinge,0.05,2000,adam,50.0,0.01,0.2,0.8981,0.6212,0.988,0.9681840252488468,0.9627955814518088
slide,0.05,2000,adam,70.0,0.01,0.2,0.8974,0.5953,0.9885,0.9782350084972081,0.9751687302743385
hinge,0.05,2000,adam,70.0,0.01,0.2,0.8994,0.6153,0.9896,0.973391599902889,0.9696406894877397
slide,0.05,2000,adam,80.0,0.01,0.2,0.8973,0.6024,0.9912,0.9766933721777131,0.9732981306142268
hinge,0.05,2000,adam,80.0,0.01,0.2,0.8983,0.613,0.9878,0.973264141781986,0.9690191794124786
slide,0.05,2000,adam,90.0,0.01,0.2,0.9002,0.6054,0.9931,0.9788298130614227,0.9753228939062879
hinge,0.05,2000,adam,90.0,0.01,0.2,0.8983,0.6126,0.9877,0.9733005583879581,0.9692716678805535
slide,0.05,2000,adam,100.0,0.01,0.2,0.8986,0.6012,0.9876,0.9782714251031804,0.9751578052925467
hinge,0.05,2000,adam,100.0,0.01,0.2,0.8988,0.614,0.9897,0.973154891964069,0.9690665210002428
slide,0.05,2000,adam,150.0,0.01,0.2,0.8983,0.5932,0.9911,0.982641417819859,0.9794598203447439
hinge,0.05,2000,adam,150.0,0.01,0.2,0.8983,0.6062,0.9922,0.9772274823986405,0.9732301529497451
slide,0.05,2000,adam,200.0,0.01,0.2,0.8983,0.5949,0.9896,0.98121510075261,0.9778999757222626
hinge,0.05,2000,adam,200.0,0.01,0.2,0.8987,0.6055,0.9928,0.979691672736101,0.9761908230152949
slide,0.05,2000,adam,250.0,0.01,0.2,0.8986,0.596,0.993,0.9809905316824471,0.9781937363437727
hinge,0.05,2000,adam,250.0,0.01,0.2,0.8982,0.605,0.9924,0.9792546734644332,0.9760233066278222
slide,0.05,2000,adam,300.0,0.01,0.2,0.8987,0.6005,0.9882,0.9798616168973052,0.9766314639475602
hinge,0.05,2000,adam,300.0,0.01,0.2,0.8992,0.6051,0.9941,0.9814942947317311,0.9780565671279436
slide,0.05,2000,adam,500.0,0.01,0.2,0.8996,0.6053,0.9898,0.9784535081330421,0.9755134741442097
hinge,0.05,2000,adam,500.0,0.01,0.2,0.8989,0.603,0.9944,0.9817856275795096,0.9780674921097353
slide,0.05,2000,adam,700.0,0.01,0.2,0.8988,0.5907,0.9953,0.9867868414663753,0.9837254187909686
hinge,0.05,2000,adam,700.0,0.01,0.2,0.8997,0.6013,0.9936,0.9843347899975723,0.9808837096382618
slide,0.05,2000,adam,1000.0,0.01,0.2,0.8989,0.5924,0.995,0.9851905802379219,0.9821862102452051
hinge,0.05,2000,adam,1000.0,0.01,0.2,0.8997,0.5948,0.9975,0.9900218499635833,0.98691672736101
slide,0.05,2000,adam,0.0,0.01,0.01,0.9111,0.7385,0.9737,0.9051590191794124,0.895688273852877
hinge,0.05,2000,adam,0.0,0.01,0.01,0.9111,0.7385,0.9737,0.9051590191794124,0.895688273852877
slide,0.05,2000,adam,0.01,0.01,0.01,0.9104,0.7346,0.9688,0.906318281136198,0.8961228453508132
hinge,0.05,2000,adam,0.01,0.01,0.01,0.9106,0.7376,0.9722,0.9056870599660112,0.896414178198592
slide,0.05,2000,adam,0.1,0.01,0.01,0.9108,0.7341,0.9765,0.9099720806020879,0.9000922554017966
hinge,0.05,2000,adam,0.1,0.01,0.01,0.9102,0.7359,0.9695,0.905911629036174,0.8961228453508134
slide,0.05,2000,adam,0.2,0.01,0.01,0.9096,0.6984,0.9849,0.9346686088856518,0.9264724447681477
hinge,0.05,2000,adam,0.2,0.01,0.01,0.911,0.739,0.9692,0.9055717407137656,0.8961277008982763
slide,0.05,2000,adam,0.5,0.01,0.01,0.9026,0.6117,0.995,0.98168851663025,0.9785627579509589
hinge,0.05,2000,adam,0.5,0.01,0.01,0.9111,0.7362,0.9688,0.9088006797766449,0.8990883709638262
slide,0.05,2000,adam,1.0,0.01,0.01,0.9013,0.6044,0.9959,0.9850934692886624,0.9819798494780285
hinge,0.05,2000,adam,1.0,0.01,0.01,0.911,0.7286,0.9721,0.9134073804321438,0.9039026462733674
slide,0.05,2000,adam,2.0,0.01,0.01,0.9012,0.6012,0.9967,0.9859189123573683,0.9829060451565914
hinge,0.05,2000,adam,2.0,0.01,0.01,0.9109,0.7203,0.9768,0.9200169944161205,0.910745326535567
slide,0.05,2000,adam,3.0,0.01,0.01,0.9005,0.6015,0.9958,0.9842619567856277,0.98104394270454
hinge,0.05,2000,adam,3.0,0.01,0.01,0.9104,0.7056,0.9734,0.9299587278465647,0.9214226754066521
slide,0.05,2000,adam,4.0,0.01,0.01,0.9001,0.5938,0.9983,0.9878975479485312,0.9852354940519543
hinge,0.05,2000,adam,4.0,0.01,0.01,0.9089,0.6895,0.9835,0.9380492838067491,0.9310269482884196
slide,0.05,2000,adam,5.0,0.01,0.01,0.9005,0.5942,0.9966,0.9876244234037387,0.984800922554018
hinge,0.05,2000,adam,5.0,0.01,0.01,0.9057,0.6733,0.9829,0.9421886380189366,0.9360924981791697
slide,0.05,2000,adam,6.0,0.01,0.01,0.9007,0.601,0.9961,0.9852148579752367,0.9819628550619082
hinge,0.05,2000,adam,6.0,0.01,0.01,0.9064,0.6676,0.9871,0.9487679048312697,0.9430359310512261
slide,0.05,2000,adam,7.0,0.01,0.01,0.9006,0.6007,0.9964,0.9851784413692645,0.9819227967953387
hinge,0.05,2000,adam,7.0,0.01,0.01,0.9052,0.6593,0.9888,0.9544246176256375,0.948908715707696
slide,0.05,2000,adam,8.0,0.01,0.01,0.9002,0.5969,0.9965,0.9854879825200292,0.9824314153920856
hinge,0.05,2000,adam,8.0,0.01,0.01,0.9053,0.6582,0.985,0.9557295460063122,0.9497912114590921
slide,0.05,2000,adam,9.0,0.01,0.01,0.9004,0.5989,0.9966,0.9855850934692888,0.9824921097353726
hinge,0.05,2000,adam,9.0,0.01,0.01,0.9031,0.6539,0.9845,0.9546491866958,0.9488091769847051
slide,0.05,2000,adam,10.0,0.01,0.01,0.9006,0.5945,0.9967,0.9870174799708668,0.9841017237193493
hinge,0.05,2000,adam,10.0,0.01,0.01,0.9028,0.6483,0.9832,0.9576596261228453,0.9518912357368293
slide,0.05,2000,adam,50.0,0.01,0.01,0.9001,0.5903,0.9979,0.9891660597232337,0.9864675892206847
hinge,0.05,2000,adam,50.0,0.01,0.01,0.8983,0.6119,0.9913,0.9742109735372665,0.9707817431415393
slide,0.05,2000,adam,70.0,0.01,0.01,0.9002,0.5891,0.9972,0.9901310997815003,0.9875564457392572
hinge,0.05,2000,adam,70.0,0.01,0.01,0.8978,0.6128,0.991,0.9726936149550862,0.9692825928623453
slide,0.05,2000,adam,80.0,0.01,0.01,0.9,0.5923,0.9976,0.988097839281379,0.9850060694343288
hinge,0.05,2000,adam,80.0,0.01,0.01,0.8976,0.611,0.9892,0.9748604030104395,0.9709711094925951
slide,0.05,2000,adam,90.0,0.01,0.01,0.9,0.5914,0.9967,0.9887411993202232,0.9858739985433358
hinge,0.05,2000,adam,90.0,0.01,0.01,0.8976,0.6094,0.9897,0.9756494294731731,0.9718196164117503
slide,0.05,2000,adam,100.0,0.01,0.01,0.9004,0.5923,0.9978,0.9880189366351055,0.985176013595533
hinge,0.05,2000,adam,100.0,0.01,0.01,0.8983,0.6119,0.9897,0.9758072347657198,0.9716266084000972
slide,0.05,2000,adam,150.0,0.01,0.01,0.9003,0.5972,0.9982,0.9874119932022336,0.9841199320223356
hinge,0.05,2000,adam,150.0,0.01,0.01,0.899,0.6043,0.9948,0.9831876669094439,0.9794258315125031
slide,0.05,2000,adam,200.0,0.01,0.01,0.9004,0.5935,0.9978,0.988334547220199,0.9853447438698714
hinge,0.05,2000,adam,200.0,0.01,0.01,0.8985,0.6004,0.9933,0.9843287205632435,0.9807283321194464
slide,0.05,2000,adam,250.0,0.01,0.01,0.9,0.5951,0.9981,0.9873270211216314,0.9843639232823501
hinge,0.05,2000,adam,250.0,0.01,0.01,0.8982,0.6017,0.9932,0.9825625151735858,0.9792571012381645
slide,0.05,2000,adam,300.0,0.01,0.01,0.9001,0.6002,0.9984,0.9861738285991746,0.9828781257586793
hinge,0.05,2000,adam,300.0,0.01,0.01,0.8994,0.5998,0.9951,0.9859310512260256,0.9826754066520998
slide,0.05,2000,adam,500.0,0.01,0.01,0.9011,0.6014,0.995,0.9839099295945619,0.9808667152221414
hinge,0.05,2000,adam,500.0,0.01,0.01,0.8987,0.6005,0.9946,0.9841709152706968,0.980517115804807
slide,0.05,2000,adam,700.0,0.01,0.01,0.9004,0.5956,0.9964,0.9875940762320952,0.9846673949987861
hinge,0.05,2000,adam,700.0,0.01,0.01,0.8991,0.5954,0.9971,0.9881342558873513,0.9849951444525371
slide,0.05,2000,adam,1000.0,0.01,0.01,0.9004,0.5926,0.997,0.9895362952172859,0.9868511774702599
hinge,0.05,2000,adam,1000.0,0.01,0.01,0.8983,0.5937,0.9979,0.9877822286962855,0.9848336974993931
slide,0.05,2000,adam,0.0,0.01,0.05,0.9111,0.7385,0.9737,0.9051590191794124,0.895688273852877
hinge,0.05,2000,adam,0.0,0.01,0.05,0.9111,0.7385,0.9737,0.9051590191794124,0.895688273852877
slide,0.05,2000,adam,0.01,0.01,0.05,0.9094,0.7338,0.9701,0.9052621995630008,0.8955365379946589
hinge,0.05,2000,adam,0.01,0.01,0.05,0.9106,0.7376,0.9722,0.9056870599660112,0.896414178198592
slide,0.05,2000,adam,0.1,0.01,0.05,0.9082,0.728,0.9717,0.9092255401796553,0.899559359067735
hinge,0.05,2000,adam,0.1,0.01,0.05,0.9102,0.7359,0.9695,0.905911629036174,0.8961228453508134
slide,0.05,2000,adam,0.2,0.01,0.05,0.9105,0.721,0.9772,0.9184450109249819,0.908861374119932
hinge,0.05,2000,adam,0.2,0.01,0.05,0.911,0.739,0.9692,0.9055717407137656,0.8961277008982763
slide,0.05,2000,adam,0.5,0.01,0.05,0.9068,0.6534,0.9863,0.959947802864773,0.9550267055110464
hinge,0.05,2000,adam,0.5,0.01,0.05,0.9111,0.7362,0.9688,0.9088006797766449,0.8990883709638262
slide,0.05,2000,adam,1.0,0.01,0.05,0.9019,0.6172,0.9952,0.976650886137412,0.9737059966011167
hinge,0.05,2000,adam,1.0,0.01,0.05,0.911,0.7286,0.9721,0.9134073804321438,0.9039026462733674
slide,0.05,2000,adam,2.0,0.01,0.05,0.9026,0.6126,0.9961,0.9815125030347173,0.9785202719106579
hinge,0.05,2000,adam,2.0,0.01,0.05,0.9109,0.7203,0.9768,0.9200169944161205,0.910745326535567
slide,0.05,2000,adam,3.0,0.01,0.05,0.9017,0.6119,0.9951,0.9812818645302258,0.9778186453022579
hinge,0.05,2000,adam,3.0,0.01,0.05,0.9104,0.7056,0.9734,0.9299587278465647,0.9214226754066521
