slide,0.05,2000,adam,0.0,0.01,0.01,0.9084,0.7285,0.9719,0.906300072833212,0.8971558630735615
hinge,0.05,2000,adam,0.0,0.01,0.01,0.9084,0.7285,0.9719,0.906300072833212,0.8971558630735615
slide,0.05,2000,adam,0.0,0.01,0.01,0.9069,0.6539,0.9816,0.9550133527555231,0.951570769604273
slide,0.05,2000,adam,0.01,0.01,0.01,0.9084,0.7264,0.977,0.9071862102452051,0.8979388201019666
hinge,0.05,2000,adam,0.0,0.01,0.01,0.9069,0.6539,0.9816,0.9550133527555231,0.951570769604273
hinge,0.05,2000,adam,0.01,0.01,0.01,0.9091,0.7301,0.9711,0.9066156834183055,0.8968657441126487
slide,0.05,2000,adam,0.01,0.01,0.01,0.9068,0.6525,0.9819,0.9563486283078416,0.952941247875698
slide,0.05,2000,adam,0.1,0.01,0.01,0.9092,0.7189,0.9808,0.9160050983248361,0.9074629764505949
hinge,0.05,2000,adam,0.01,0.01,0.01,0.9068,0.6537,0.9817,0.9551043942704539,0.9516436028162175
hinge,0.05,2000,adam,0.1,0.01,0.01,0.9087,0.7278,0.976,0.9083029861616898,0.8988722991017237
slide,0.05,2000,adam,0.1,0.01,0.01,0.9044,0.6285,0.9857,0.9711580480699199,0.9684474386987133
slide,0.05,2000,adam,0.2,0.01,0.01,0.9081,0.7067,0.9825,0.9217831998057782,0.9127251760135956
hinge,0.05,2000,adam,0.1,0.01,0.01,0.9067,0.6529,0.982,0.9559237679048312,0.9523379461034231
hinge,0.05,2000,adam,0.2,0.01,0.01,0.9091,0.7263,0.9726,0.9094197620781744,0.9006919155134742
slide,0.05,2000,adam,0.2,0.01,0.01,0.9006,0.5969,0.995,0.9890932265112892,0.9860184510803592
slide,0.05,2000,adam,0.5,0.01,0.01,0.9002,0.6127,0.9908,0.9731670308327265,0.9698834668608886
hinge,0.05,2000,adam,0.2,0.01,0.01,0.9069,0.6516,0.9819,0.9570526826899732,0.9536647244476815
hinge,0.05,2000,adam,0.5,0.01,0.01,0.9088,0.7191,0.9767,0.9135287691187182,0.9042753095411507
slide,0.05,2000,adam,0.5,0.01,0.01,0.9005,0.5957,0.9945,0.9888383102694829,0.98592983733916
slide,0.05,2000,adam,1.0,0.01,0.01,0.9011,0.6071,0.991,0.9785566885166302,0.9757234765719836
hinge,0.05,2000,adam,0.5,0.01,0.01,0.9068,0.6477,0.982,0.9599720806020878,0.956665452779801
hinge,0.05,2000,adam,1.0,0.01,0.01,0.9092,0.7217,0.9687,0.9135044913814033,0.9041308570041273
slide,0.05,2000,adam,1.0,0.01,0.01,0.9002,0.5957,0.9927,0.9875697984947803,0.9846856033017722
slide,0.05,2000,adam,2.0,0.01,0.01,0.9004,0.6069,0.9949,0.9781196892449624,0.9748373391599903
hinge,0.05,2000,adam,1.0,0.01,0.01,0.9062,0.6425,0.9839,0.9635712551590192,0.9604442825928623
hinge,0.05,2000,adam,2.0,0.01,0.01,0.9098,0.7197,0.9744,0.9150218499635835,0.9064760864287449
slide,0.05,2000,adam,2.0,0.01,0.01,0.9001,0.5957,0.992,0.9873512988589462,0.9844634620053412
slide,0.05,2000,adam,3.0,0.01,0.01,0.8999,0.6003,0.9949,0.9805596018451079,0.9771922796795338
hinge,0.05,2000,adam,2.0,0.01,0.01,0.9045,0.6305,0.9863,0.9696042728817674,0.9667916970138383
hinge,0.05,2000,adam,3.0,0.01,0.01,0.9096,0.713,0.9793,0.9219652828356398,0.9134498664724447
slide,0.05,2000,adam,3.0,0.01,0.01,0.9001,0.5954,0.992,0.9870781743141539,0.9842121874241321
slide,0.05,2000,adam,4.0,0.01,0.01,0.9001,0.5999,0.9937,0.9831937363437729,0.9800339888322409
hinge,0.05,2000,adam,3.0,0.01,0.01,0.9037,0.6222,0.9877,0.9751760135955329,0.9723877154649186
hinge,0.05,2000,adam,4.0,0.01,0.01,0.9086,0.6957,0.9819,0.9296370478271425,0.9211592619567858
slide,0.05,2000,adam,4.0,0.01,0.01,0.9002,0.5955,0.9919,0.9870235494051953,0.9841660597232338
slide,0.05,2000,adam,5.0,0.01,0.01,0.8995,0.5991,0.9935,0.9802561301286721,0.9778611313425589
hinge,0.05,2000,adam,4.0,0.01,0.01,0.9029,0.6154,0.9897,0.9790118960912843,0.976218742413207
hinge,0.05,2000,adam,5.0,0.01,0.01,0.9082,0.6914,0.9828,0.9335518329691673,0.9267018693857733
slide,0.05,2000,adam,5.0,0.01,0.01,0.9002,0.5955,0.9919,0.9870235494051953,0.9841660597232338
slide,0.05,2000,adam,6.0,0.01,0.01,0.9007,0.6043,0.9949,0.98221048798252,0.9788091769847049
hinge,0.05,2000,adam,5.0,0.01,0.01,0.9025,0.6088,0.9911,0.983169458606458,0.9803398883224084
hinge,0.05,2000,adam,6.0,0.01,0.01,0.907,0.6806,0.9805,0.9370660354454964,0.9295957756737072
slide,0.05,2000,adam,6.0,0.01,0.01,0.9002,0.5955,0.9919,0.9869689244962369,0.9841417819859188
slide,0.05,2000,adam,7.0,0.01,0.01,0.8992,0.595,0.9965,0.9843529983005584,0.981290361738286
hinge,0.05,2000,adam,6.0,0.01,0.01,0.9016,0.6034,0.9924,0.9857004127215344,0.9827348871085215
hinge,0.05,2000,adam,7.0,0.01,0.01,0.9051,0.6696,0.9829,0.9419883466860889,0.9358048069919884
slide,0.05,2000,adam,7.0,0.01,0.01,0.9002,0.5952,0.9917,0.9868778829813061,0.9840810876426317
slide,0.05,2000,adam,8.0,0.01,0.01,0.8999,0.5993,0.9947,0.9830116533139113,0.9798106336489438
hinge,0.05,2000,adam,7.0,0.01,0.01,0.9011,0.5991,0.9932,0.9876729788783686,0.9847547948531197
hinge,0.05,2000,adam,8.0,0.01,0.01,0.9056,0.6695,0.9839,0.9445132313668366,0.9383794610342318
slide,0.05,2000,adam,8.0,0.01,0.01,0.9002,0.5952,0.9917,0.9868778829813061,0.9840810876426317
slide,0.05,2000,adam,9.0,0.01,0.01,0.9009,0.6063,0.9941,0.9814700169944162,0.9779351784413693
hinge,0.05,2000,adam,8.0,0.01,0.01,0.9006,0.5964,0.9944,0.9886076717649915,0.9856822044185481
hinge,0.05,2000,adam,9.0,0.01,0.01,0.9031,0.6593,0.985,0.9473355183296918,0.941324350570527
slide,0.05,2000,adam,9.0,0.01,0.01,0.9002,0.5952,0.9917,0.9868778829813061,0.9840810876426317
slide,0.05,2000,adam,10.0,0.01,0.01,0.9006,0.5981,0.9967,0.9851359553289634,0.9822918184025249
hinge,0.05,2000,adam,9.0,0.01,0.01,0.9006,0.5952,0.9951,0.9891781985918912,0.986352269968439
hinge,0.05,2000,adam,10.0,0.01,0.01,0.9038,0.6553,0.9851,0.9491866957999516,0.943102694828842
